strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
optimized,100,1,200,30000,False,1,,,,,optimized_2b300bdd-2390-48ef-8776-4465d12afeab.json,2b300bdd-2390-48ef-8776-4465d12afeab
optimized,100,1,0,30000,False,1,1e+16,1.325e+17,31.0,10000.0,optimized_2670cc90-bd4f-4139-bc3b-9a2a92664c94.json,2670cc90-bd4f-4139-bc3b-9a2a92664c94
greedy,100,1,100,30000,False,1,,,,,greedy_53045b4d-0b97-4b12-b9b1-aa48ad13dc66.json,53045b4d-0b97-4b12-b9b1-aa48ad13dc66
greedy,100,1,100,30000,False,1,,,,,greedy_f555de26-3e90-4390-a816-d686766bed1d.json,f555de26-3e90-4390-a816-d686766bed1d
optimized,100,1,0,30000,False,25,2.55e+17,1.325e+17,177.0,1000000.0,optimized_02e15a17-53bc-4ceb-b802-bc6775696c0e.json,02e15a17-53bc-4ceb-b802-bc6775696c0e
optimized,100,1,0,30000,False,13,1.325e+17,2.55e+17,5.0,100000.0,optimized_7cf02025-729b-419e-983a-54fa38ca3fbb.json,7cf02025-729b-419e-983a-54fa38ca3fbb
uniform,20,5,80,150000,False,4,,,,,uniform_9ad8cf48-1bac-4bc5-8074-ccb18ab0f25b.json,9ad8cf48-1bac-4bc5-8074-ccb18ab0f25b
optimized,100,1,200,30000,False,1,,,,,optimized_b7870314-1eff-4d67-a5ea-2f41a193c7b0.json,b7870314-1eff-4d67-a5ea-2f41a193c7b0
optimized,100,1,200,30000,False,50,5e+17,2.55e+17,1.0,10000000.0,optimized_49153fd9-ef11-478c-9af2-7a4ed8caf8f7.json,49153fd9-ef11-478c-9af2-7a4ed8caf8f7
uniform,20,5,0,150000,False,4,1e+16,5e+17,1.0,1000000.0,uniform_e2ba7ab7-fca4-44e2-b09b-e1d382a55457.json,e2ba7ab7-fca4-44e2-b09b-e1d382a55457
optimized,100,1,200,30000,False,13,1.325e+17,1e+16,1000.0,1000.0,optimized_f7ffec5e-6fe8-48e4-85b2-4f116f7cd29d.json,f7ffec5e-6fe8-48e4-85b2-4f116f7cd29d
optimized,100,1,200,30000,False,1,0.01,0.5,5.0,1000000.0,optimized_198dba17-d878-4da7-ac7a-f1fd49928784.json,198dba17-d878-4da7-ac7a-f1fd49928784
greedy,100,1,100,30000,False,1,,,,,greedy_017b42df-947a-4032-9db8-f952ebfeb437.json,017b42df-947a-4032-9db8-f952ebfeb437
greedy,100,1,0,30000,False,50,5e+17,1.325e+17,177.0,100000.0,greedy_80058003-9983-4eac-9bfd-08945a6c0611.json,80058003-9983-4eac-9bfd-08945a6c0611
optimized,100,1,200,30000,False,1,,,,,optimized_9176dd30-a5d0-411e-b1f5-96ba6f4a79be.json,9176dd30-a5d0-411e-b1f5-96ba6f4a79be
greedy,100,1,100,30000,False,1,,,,,greedy_4ec8d54c-77c3-40ae-abdb-efa08d16f8ce.json,4ec8d54c-77c3-40ae-abdb-efa08d16f8ce
greedy,100,1,100,30000,False,1,,,,,greedy_7870047b-f3d1-49d1-bc5b-d516f6a05e8c.json,7870047b-f3d1-49d1-bc5b-d516f6a05e8c
greedy,100,1,100,30000,False,1,,,,,greedy_53c670ad-52ca-4d4a-8aec-c317054505b0.json,53c670ad-52ca-4d4a-8aec-c317054505b0
optimized,100,1,200,30000,False,37,3.775e+17,3.775e+17,1.0,10000.0,optimized_9ce85c4e-eeba-49fc-a9df-b4eb712ef36a.json,9ce85c4e-eeba-49fc-a9df-b4eb712ef36a
optimized,100,1,200,30000,False,1,,,,,optimized_f632123a-ee76-42e9-b2dd-6c7a26f8e758.json,f632123a-ee76-42e9-b2dd-6c7a26f8e758
optimized,100,1,200,30000,False,37,3.775e+17,1e+16,31.0,100000.0,optimized_ab31e12b-2509-4d7f-a10c-1d3ed561615e.json,ab31e12b-2509-4d7f-a10c-1d3ed561615e
greedy,100,1,100,30000,False,25,2.55e+17,1e+16,177.0,10000.0,greedy_d329237e-d686-49e5-b00e-0ad4259215be.json,d329237e-d686-49e5-b00e-0ad4259215be
uniform,20,5,80,150000,False,90,3.775e+17,5e+17,1000.0,10000000.0,uniform_2e1d8116-f6dc-4d33-98e2-dcfc66243349.json,2e1d8116-f6dc-4d33-98e2-dcfc66243349
optimized,100,1,200,30000,False,1,0.3775,0.1325,1.0,1000000.0,optimized_71091416-a93b-41fd-9b9b-51bc52bbff4b.json,71091416-a93b-41fd-9b9b-51bc52bbff4b
optimized,100,1,200,30000,False,37,3.775e+17,2.55e+17,177.0,1000.0,optimized_09b9d9f0-7d0b-4cb4-aa09-b4fae0b317fc.json,09b9d9f0-7d0b-4cb4-aa09-b4fae0b317fc
greedy,100,1,100,30000,False,1,0.255,0.3775,1.0,10000.0,greedy_0301c1d4-4986-4213-8ae5-7444e030ec6a.json,0301c1d4-4986-4213-8ae5-7444e030ec6a
optimized,100,1,200,30000,False,1,,,,,optimized_7d8451b1-6449-4b74-bcb5-6f670b29319a.json,7d8451b1-6449-4b74-bcb5-6f670b29319a
greedy,100,1,100,30000,False,1,1e+16,1e+16,31.0,100000.0,greedy_f24f445b-2838-4aaa-a786-e8ea373c2cfb.json,f24f445b-2838-4aaa-a786-e8ea373c2cfb
greedy,100,1,100,30000,False,25,2.55e+17,5e+17,1000.0,100000.0,greedy_04d09c51-a73d-44eb-848c-b942aa7a7fb9.json,04d09c51-a73d-44eb-848c-b942aa7a7fb9
greedy,100,1,100,30000,False,1,0.5,0.3775,1000.0,10000000.0,greedy_e979066d-6005-4bfb-a2c2-1e2ffa896663.json,e979066d-6005-4bfb-a2c2-1e2ffa896663
greedy,100,1,0,30000,False,37,3.775e+17,2.55e+17,1.0,1000000.0,greedy_4b169a5f-f926-4174-8938-8a50924c93da.json,4b169a5f-f926-4174-8938-8a50924c93da
greedy,100,1,100,30000,False,1,,,,,greedy_cd474d0d-069a-485a-b03d-da9d7ccd1bfd.json,cd474d0d-069a-485a-b03d-da9d7ccd1bfd
greedy,100,1,100,30000,False,1,0.3775,0.255,177.0,10000.0,greedy_2ad7f904-9767-436d-b276-96575401bd38.json,2ad7f904-9767-436d-b276-96575401bd38
uniform,20,5,80,150000,False,4,,,,,uniform_998da249-dd69-4365-bbed-498046566545.json,998da249-dd69-4365-bbed-498046566545
optimized,100,1,200,30000,False,1,0.255,0.01,177.0,10000000.0,optimized_b6331082-66ff-4e31-8eab-255d435aa805.json,b6331082-66ff-4e31-8eab-255d435aa805
uniform,20,5,80,150000,False,4,,,,,uniform_13a38384-4e47-4de4-87f8-a269fbcdf46a.json,13a38384-4e47-4de4-87f8-a269fbcdf46a
optimized,100,1,200,30000,False,25,2.55e+17,3.775e+17,1.0,10000000.0,optimized_3f416e83-3fb8-455f-ba9f-b1defe92b965.json,3f416e83-3fb8-455f-ba9f-b1defe92b965
greedy,100,1,100,30000,False,37,3.775e+17,5e+17,177.0,1000000.0,greedy_84269aff-0422-4437-85ab-27cdfa74cd61.json,84269aff-0422-4437-85ab-27cdfa74cd61
uniform,20,5,80,150000,False,4,,,,,uniform_79c96b46-94aa-4b46-8251-b84825df4848.json,79c96b46-94aa-4b46-8251-b84825df4848
uniform,20,5,80,150000,False,4,,,,,uniform_c20cfd69-af8f-4754-a20e-9b3d104bfcf5.json,c20cfd69-af8f-4754-a20e-9b3d104bfcf5
optimized,100,1,200,30000,False,1,,,,,optimized_1bd933a7-14e5-498e-8f01-7994426747b4.json,1bd933a7-14e5-498e-8f01-7994426747b4
greedy,100,1,100,30000,False,1,,,,,greedy_7d5f6568-7a96-4e57-a74a-a2faba370d8b.json,7d5f6568-7a96-4e57-a74a-a2faba370d8b
optimized,100,1,200,30000,False,25,2.55e+17,3.775e+17,177.0,1000000.0,optimized_ccfca305-4b79-4b1c-be8c-3ef4f1d0f067.json,ccfca305-4b79-4b1c-be8c-3ef4f1d0f067
uniform,20,5,0,150000,False,90,3.775e+17,2.55e+17,5.0,1000000.0,uniform_b3becebe-7799-4840-b340-9a2d1c6f6688.json,b3becebe-7799-4840-b340-9a2d1c6f6688
optimized,100,1,200,30000,False,25,2.55e+17,1.325e+17,5.0,1000.0,optimized_e21f1207-965a-4b02-81e8-a30a306f2ed5.json,e21f1207-965a-4b02-81e8-a30a306f2ed5
optimized,100,1,200,30000,False,37,3.775e+17,2.55e+17,31.0,10000000.0,optimized_f97f1ac6-2cea-4ead-994f-1264fee102ef.json,f97f1ac6-2cea-4ead-994f-1264fee102ef
uniform,20,5,80,150000,False,4,,,,,uniform_0321f324-3801-44c0-a330-c9e384d81b68.json,0321f324-3801-44c0-a330-c9e384d81b68
uniform,20,5,80,150000,False,96,5e+17,2.55e+17,1000.0,1000.0,uniform_64481d8f-9cf5-4061-a109-3b99222b04be.json,64481d8f-9cf5-4061-a109-3b99222b04be
uniform,20,5,80,150000,False,4,1e+16,2.55e+17,31.0,10000000.0,uniform_90aa7113-269d-4c3d-b1c5-09bad1483a9f.json,90aa7113-269d-4c3d-b1c5-09bad1483a9f
optimized,100,1,200,30000,False,25,2.55e+17,2.55e+17,1000.0,10000000.0,optimized_f607c0b5-1e1a-4d0d-bf94-803f000b8b7f.json,f607c0b5-1e1a-4d0d-bf94-803f000b8b7f
uniform,20,5,80,150000,False,4,,,,,uniform_fa5ee75e-43a9-49b5-aac6-09c59ff3ad0e.json,fa5ee75e-43a9-49b5-aac6-09c59ff3ad0e
greedy,100,1,100,30000,False,1,0.5,0.01,1000.0,10000.0,greedy_1f081ed2-99e9-487e-a9ea-d0b290f2ec58.json,1f081ed2-99e9-487e-a9ea-d0b290f2ec58
greedy,100,1,100,30000,False,1,0.5,0.3775,5.0,100000.0,greedy_c8abeb9f-9857-4e0a-9d38-6f983e7cb2fa.json,c8abeb9f-9857-4e0a-9d38-6f983e7cb2fa
greedy,100,1,0,30000,False,50,5e+17,1e+16,1.0,1000.0,greedy_e5ad7a51-58e0-4321-8994-800d463439a5.json,e5ad7a51-58e0-4321-8994-800d463439a5
uniform,20,5,80,150000,False,4,0.5,0.255,177.0,1000000.0,uniform_ddd02777-fe03-48ab-b6ed-2a1c14f9f877.json,ddd02777-fe03-48ab-b6ed-2a1c14f9f877
greedy,100,1,100,30000,False,25,2.55e+17,1.325e+17,5.0,10000000.0,greedy_5023dadc-b05e-43f6-b842-e1b4ed5ba810.json,5023dadc-b05e-43f6-b842-e1b4ed5ba810
uniform,20,5,80,150000,False,4,,,,,uniform_a72df201-0353-455a-bdf8-565c8b45c939.json,a72df201-0353-455a-bdf8-565c8b45c939
optimized,100,1,0,30000,False,25,2.55e+17,1e+16,1000.0,10000.0,optimized_8c720c6d-65ce-48c0-a296-f550083d63b5.json,8c720c6d-65ce-48c0-a296-f550083d63b5
uniform,20,5,0,150000,False,90,3.775e+17,2.55e+17,177.0,100000.0,uniform_0fbb8ffa-9ffa-47b6-899b-50d2bcdc25ac.json,0fbb8ffa-9ffa-47b6-899b-50d2bcdc25ac
optimized,100,1,200,30000,False,1,,,,,optimized_830693d6-0e7b-426e-a0d3-8f58eee06450.json,830693d6-0e7b-426e-a0d3-8f58eee06450
greedy,100,1,100,30000,False,1,0.5,0.1325,177.0,10000000.0,greedy_30e23ea9-c333-40e2-b4be-59c9506b29e5.json,30e23ea9-c333-40e2-b4be-59c9506b29e5
uniform,20,5,80,150000,False,4,,,,,uniform_7db558f2-1c69-4da1-8204-5be520042747.json,7db558f2-1c69-4da1-8204-5be520042747
optimized,100,1,0,30000,False,1,1e+16,3.775e+17,1.0,1000.0,optimized_d463adc4-ac9b-4e7f-9c22-f6b7b4c23488.json,d463adc4-ac9b-4e7f-9c22-f6b7b4c23488
greedy,100,1,100,30000,False,1,1e+16,3.775e+17,177.0,10000.0,greedy_ff3d0f42-cea9-41f9-8200-0e2001b90a44.json,ff3d0f42-cea9-41f9-8200-0e2001b90a44
greedy,100,1,0,30000,False,25,2.55e+17,5e+17,177.0,1000000.0,greedy_f7729897-b811-4e1c-b3a4-65c83978d8e5.json,f7729897-b811-4e1c-b3a4-65c83978d8e5
greedy,100,1,100,30000,False,1,,,,,greedy_7ba3b40f-759d-4a40-b213-d4e7805f0a65.json,7ba3b40f-759d-4a40-b213-d4e7805f0a65
greedy,100,1,100,30000,False,37,3.775e+17,1.325e+17,31.0,100000.0,greedy_24bf6254-cd7c-4d59-8851-3561ba15dd40.json,24bf6254-cd7c-4d59-8851-3561ba15dd40
optimized,100,1,200,30000,False,1,,,,,optimized_38297cc4-7118-4f1c-95a7-f855aa86f3fd.json,38297cc4-7118-4f1c-95a7-f855aa86f3fd
greedy,100,1,100,30000,False,37,3.775e+17,1.325e+17,1000.0,1000000.0,greedy_f84a9e18-7966-4173-9f54-a14d9acc0aa7.json,f84a9e18-7966-4173-9f54-a14d9acc0aa7
optimized,100,1,200,30000,False,1,,,,,optimized_743ac485-4d12-4832-8f70-dd14683441a2.json,743ac485-4d12-4832-8f70-dd14683441a2
greedy,100,1,100,30000,False,1,0.255,0.255,1.0,1000.0,greedy_2269f0b0-0731-4d13-ab47-57660cf41d20.json,2269f0b0-0731-4d13-ab47-57660cf41d20
greedy,100,1,100,30000,False,1,,,,,greedy_72afc627-6d10-4f16-9f05-0f2c11e9156e.json,72afc627-6d10-4f16-9f05-0f2c11e9156e
uniform,20,5,80,150000,False,96,5e+17,2.55e+17,1000.0,10000000.0,uniform_838e835e-de3e-4080-b8cc-f10a0fb705df.json,838e835e-de3e-4080-b8cc-f10a0fb705df
greedy,100,1,100,30000,False,1,0.1325,0.1325,1000.0,100000.0,greedy_b06a72ac-fa0c-4b99-93fc-c48320dc340c.json,b06a72ac-fa0c-4b99-93fc-c48320dc340c
greedy,100,1,100,30000,False,1,,,,,greedy_c0a7d60a-0eb7-45c3-abe1-843cd8555f13.json,c0a7d60a-0eb7-45c3-abe1-843cd8555f13
optimized,100,1,200,30000,False,1,,,,,optimized_9e802bfa-491f-40f8-b44e-d775f841e913.json,9e802bfa-491f-40f8-b44e-d775f841e913
optimized,100,1,200,30000,False,1,,,,,optimized_ad77092e-5860-4de6-b129-78b54a674582.json,ad77092e-5860-4de6-b129-78b54a674582
greedy,100,1,100,30000,False,1,,,,,greedy_651538c9-5cdb-4870-a1cf-ac8456dbd02a.json,651538c9-5cdb-4870-a1cf-ac8456dbd02a
greedy,100,1,0,30000,False,50,5e+17,1.325e+17,1000.0,1000000.0,greedy_dd600710-ca4f-4f7c-b907-90483ce7e753.json,dd600710-ca4f-4f7c-b907-90483ce7e753
greedy,100,1,100,30000,False,1,0.01,0.1325,1000.0,1000.0,greedy_0d86420d-7f18-48d4-bcac-0e5cf3b061d1.json,0d86420d-7f18-48d4-bcac-0e5cf3b061d1
greedy,100,1,100,30000,False,1,0.255,0.1325,5.0,10000.0,greedy_ba4fd11c-69a6-4c0d-9eb4-f99902630145.json,ba4fd11c-69a6-4c0d-9eb4-f99902630145
uniform,20,5,80,150000,False,4,,,,,uniform_fac0f91b-56c4-4fcf-adc0-8dcf519a4323.json,fac0f91b-56c4-4fcf-adc0-8dcf519a4323
optimized,100,1,0,30000,False,50,5e+17,1.325e+17,31.0,1000000.0,optimized_eb78396c-bbd1-4621-9b6d-033bacdb7e1f.json,eb78396c-bbd1-4621-9b6d-033bacdb7e1f
uniform,20,5,80,150000,False,90,3.775e+17,1e+16,31.0,10000000.0,uniform_568895ef-2b7e-43c5-b7c9-371082acd002.json,568895ef-2b7e-43c5-b7c9-371082acd002
uniform,20,5,80,150000,False,4,,,,,uniform_753049bb-ebb7-49ae-a910-ddf8bf2fe340.json,753049bb-ebb7-49ae-a910-ddf8bf2fe340
uniform,20,5,80,150000,False,4,,,,,uniform_1e70c3c1-1e46-40b6-8e1c-64982e2f145b.json,1e70c3c1-1e46-40b6-8e1c-64982e2f145b
greedy,100,1,0,30000,False,25,2.55e+17,1e+16,5.0,1000000.0,greedy_7e51042f-c141-41ea-bef0-e3c728ecd6d9.json,7e51042f-c141-41ea-bef0-e3c728ecd6d9
uniform,20,5,0,150000,False,77,2.55e+17,1e+16,5.0,100000.0,uniform_9e82d303-6c56-4883-8218-839733475537.json,9e82d303-6c56-4883-8218-839733475537
uniform,20,5,80,150000,False,4,,,,,uniform_29011716-ecda-423e-85e8-a1ea73839e3c.json,29011716-ecda-423e-85e8-a1ea73839e3c
uniform,20,5,80,150000,False,77,2.55e+17,2.55e+17,1.0,100000.0,uniform_f4e24bb2-8fd1-4a52-bccf-f1910ae0ff00.json,f4e24bb2-8fd1-4a52-bccf-f1910ae0ff00
greedy,100,1,100,30000,False,1,,,,,greedy_8a80f3fe-83f3-4f0e-831c-0039fb8a574b.json,8a80f3fe-83f3-4f0e-831c-0039fb8a574b
greedy,100,1,100,30000,False,1,,,,,greedy_204d5d8f-9e95-4208-9b56-e8b558a5689d.json,204d5d8f-9e95-4208-9b56-e8b558a5689d
uniform,20,5,80,150000,False,4,,,,,uniform_a017c3df-2d0f-4f91-b8e3-2c369cabebbb.json,a017c3df-2d0f-4f91-b8e3-2c369cabebbb
uniform,20,5,80,150000,False,4,0.3775,0.5,31.0,10000.0,uniform_9547a241-886b-4599-945c-32cad94b0b40.json,9547a241-886b-4599-945c-32cad94b0b40
optimized,100,1,200,30000,False,1,,,,,optimized_83f167c3-09ac-432f-8146-a830d354ebf8.json,83f167c3-09ac-432f-8146-a830d354ebf8
uniform,20,5,80,150000,False,4,,,,,uniform_2d2136e3-fc40-487f-a710-e9cd000d2002.json,2d2136e3-fc40-487f-a710-e9cd000d2002
uniform,20,5,80,150000,False,4,,,,,uniform_ae9163c6-f03a-4dbb-baff-6d957138e788.json,ae9163c6-f03a-4dbb-baff-6d957138e788
greedy,100,1,100,30000,False,37,3.775e+17,1e+16,31.0,1000000.0,greedy_1cfffc2f-04a0-4dbd-9b74-e5eeaae8a0d2.json,1cfffc2f-04a0-4dbd-9b74-e5eeaae8a0d2
greedy,100,1,100,30000,False,1,,,,,greedy_24ba67b2-68e1-4e3c-ac92-71ba9e7fefd8.json,24ba67b2-68e1-4e3c-ac92-71ba9e7fefd8
greedy,100,1,100,30000,False,1,,,,,greedy_edafec64-213e-43c2-9e1d-c3aa4e5c2343.json,edafec64-213e-43c2-9e1d-c3aa4e5c2343
uniform,20,5,80,150000,False,4,,,,,uniform_2804ee08-f7cf-4950-a91b-3a0bce118246.json,2804ee08-f7cf-4950-a91b-3a0bce118246
uniform,20,5,0,150000,False,96,5e+17,5e+17,177.0,100000.0,uniform_8b0e37a3-6cc0-4325-b975-535c1716a5d2.json,8b0e37a3-6cc0-4325-b975-535c1716a5d2
uniform,20,5,80,150000,False,90,3.775e+17,3.775e+17,31.0,10000000.0,uniform_73f3684e-34e5-4b23-9a26-f0e01dbe2213.json,73f3684e-34e5-4b23-9a26-f0e01dbe2213
greedy,100,1,100,30000,False,1,,,,,greedy_9a162dab-c4d3-4f29-a8aa-26e5d799ba40.json,9a162dab-c4d3-4f29-a8aa-26e5d799ba40
optimized,100,1,200,30000,False,1,0.255,0.01,177.0,100000.0,optimized_1dfe0c64-7e77-4bfd-b5c7-65d2dcd7bcbc.json,1dfe0c64-7e77-4bfd-b5c7-65d2dcd7bcbc
optimized,100,1,200,30000,False,1,0.5,0.5,1.0,100000.0,optimized_04222279-c88c-4d9b-88e9-489464c5c19d.json,04222279-c88c-4d9b-88e9-489464c5c19d
optimized,100,1,200,30000,False,25,2.55e+17,1e+16,31.0,10000000.0,optimized_6c2c3df9-9a3c-4469-a72f-807c90c9fa6e.json,6c2c3df9-9a3c-4469-a72f-807c90c9fa6e
uniform,20,5,80,150000,False,4,,,,,uniform_e4523385-3823-474c-ac2f-06bfabab500d.json,e4523385-3823-474c-ac2f-06bfabab500d
greedy,100,1,100,30000,False,1,,,,,greedy_3701d0fe-e6ce-4a7a-919f-a89998e7cc53.json,3701d0fe-e6ce-4a7a-919f-a89998e7cc53
uniform,20,5,80,150000,False,4,0.3775,0.1325,5.0,10000.0,uniform_841b048f-cdba-457d-a1b2-bb195d349faa.json,841b048f-cdba-457d-a1b2-bb195d349faa
uniform,20,5,80,150000,False,4,,,,,uniform_f70b9529-e0ce-48e8-acb2-9563f3df18ca.json,f70b9529-e0ce-48e8-acb2-9563f3df18ca
greedy,100,1,100,30000,False,13,1.325e+17,5e+17,177.0,1000000.0,greedy_4f7f0082-1deb-45cd-b583-71f5533e5ae4.json,4f7f0082-1deb-45cd-b583-71f5533e5ae4
optimized,100,1,200,30000,False,1,0.255,0.5,31.0,10000.0,optimized_99b65ac8-b23c-410f-8367-6a6f3a2530c2.json,99b65ac8-b23c-410f-8367-6a6f3a2530c2
optimized,100,1,200,30000,False,37,3.775e+17,1.325e+17,31.0,1000000.0,optimized_bbad2a54-225f-455a-8a4b-743936f09801.json,bbad2a54-225f-455a-8a4b-743936f09801
greedy,100,1,100,30000,False,1,,,,,greedy_b959f33e-f8ed-42cb-b686-b81108466f57.json,b959f33e-f8ed-42cb-b686-b81108466f57
optimized,100,1,200,30000,False,1,1e+16,3.775e+17,31.0,10000.0,optimized_466ac394-237d-4fb0-a633-f7372ea7bdf5.json,466ac394-237d-4fb0-a633-f7372ea7bdf5
greedy,100,1,100,30000,False,1,0.3775,0.01,177.0,1000000.0,greedy_b21e2795-e8d5-4f60-8214-42a5267b3f8d.json,b21e2795-e8d5-4f60-8214-42a5267b3f8d
uniform,20,5,0,150000,False,4,1e+16,5e+17,31.0,10000000.0,uniform_dd0c57ff-fbf7-4561-91e1-e3d62185d841.json,dd0c57ff-fbf7-4561-91e1-e3d62185d841
uniform,20,5,80,150000,False,4,,,,,uniform_f00ae66e-e73a-4ba1-99c1-a6b9d28b712e.json,f00ae66e-e73a-4ba1-99c1-a6b9d28b712e
greedy,100,1,100,30000,False,13,1.325e+17,1e+16,31.0,10000.0,greedy_6f604c33-e0b3-461f-b548-4f3e1f0adfd0.json,6f604c33-e0b3-461f-b548-4f3e1f0adfd0
uniform,20,5,80,150000,False,4,,,,,uniform_912c66d9-6edc-4e8d-9093-ec23ca65499c.json,912c66d9-6edc-4e8d-9093-ec23ca65499c
greedy,100,1,100,30000,False,1,,,,,greedy_d9982df3-f8d2-42de-948f-fe377190a9f9.json,d9982df3-f8d2-42de-948f-fe377190a9f9
optimized,100,1,200,30000,False,1,0.255,0.1325,31.0,1000000.0,optimized_c20bf51b-0303-4514-9644-22774ae45e13.json,c20bf51b-0303-4514-9644-22774ae45e13
optimized,100,1,200,30000,False,25,2.55e+17,2.55e+17,31.0,1000000.0,optimized_84e5a877-c04f-40a5-80ce-34b60aee1d1b.json,84e5a877-c04f-40a5-80ce-34b60aee1d1b
greedy,100,1,100,30000,False,1,,,,,greedy_75347fed-6a4b-448a-975a-921b52c285a4.json,75347fed-6a4b-448a-975a-921b52c285a4
optimized,100,1,200,30000,False,1,,,,,optimized_83c94613-6b33-4844-a13c-f74e165f03d5.json,83c94613-6b33-4844-a13c-f74e165f03d5
greedy,100,1,100,30000,False,1,,,,,greedy_01df156a-8748-476d-b5e1-2ed3043806a8.json,01df156a-8748-476d-b5e1-2ed3043806a8
optimized,100,1,200,30000,False,1,,,,,optimized_681adaf9-384c-4f2c-bc59-d57173d8b088.json,681adaf9-384c-4f2c-bc59-d57173d8b088
uniform,20,5,80,150000,False,4,,,,,uniform_c6985f32-a247-4504-8893-b3997557b93b.json,c6985f32-a247-4504-8893-b3997557b93b
greedy,100,1,0,30000,False,50,5e+17,1e+16,1.0,100000.0,greedy_de85551e-ef9f-4550-ad59-7a01a6b32bd6.json,de85551e-ef9f-4550-ad59-7a01a6b32bd6
optimized,100,1,200,30000,False,37,3.775e+17,1e+16,1000.0,1000000.0,optimized_c77e956f-2a43-4e02-8257-2d22b6cd6ea2.json,c77e956f-2a43-4e02-8257-2d22b6cd6ea2
uniform,20,5,80,150000,False,4,0.1325,0.01,31.0,100000.0,uniform_c65fbd8b-91e2-42ab-ae4f-b458a2daa6aa.json,c65fbd8b-91e2-42ab-ae4f-b458a2daa6aa
optimized,100,1,200,30000,False,1,,,,,optimized_b772641a-98ef-4fe9-94af-62050cadac16.json,b772641a-98ef-4fe9-94af-62050cadac16
greedy,100,1,100,30000,False,1,1e+16,3.775e+17,5.0,10000000.0,greedy_c571651e-daf0-40c5-b353-739232d47457.json,c571651e-daf0-40c5-b353-739232d47457
greedy,100,1,100,30000,False,37,3.775e+17,1.325e+17,31.0,10000000.0,greedy_e4d42eb5-8747-4ce1-9382-3d7c90210d18.json,e4d42eb5-8747-4ce1-9382-3d7c90210d18
optimized,100,1,200,30000,False,50,5e+17,5e+17,1.0,1000.0,optimized_9c6d7bfe-ab88-4cea-882a-f874add49ed0.json,9c6d7bfe-ab88-4cea-882a-f874add49ed0
greedy,100,1,0,30000,False,13,1.325e+17,5e+17,5.0,100000.0,greedy_a92a5c81-0250-4cd6-b858-1b0218e95fac.json,a92a5c81-0250-4cd6-b858-1b0218e95fac
optimized,100,1,0,30000,False,25,2.55e+17,2.55e+17,5.0,1000000.0,optimized_8426f861-39ef-4b20-87c2-d949f611bf2c.json,8426f861-39ef-4b20-87c2-d949f611bf2c
greedy,100,1,0,30000,False,37,3.775e+17,5e+17,1000.0,1000000.0,greedy_fbb5cb14-73b8-410a-ad0b-a15e468c517c.json,fbb5cb14-73b8-410a-ad0b-a15e468c517c
optimized,100,1,200,30000,False,1,,,,,optimized_a5f986e8-426e-4bda-8bac-0ce017e36df6.json,a5f986e8-426e-4bda-8bac-0ce017e36df6
optimized,100,1,0,30000,False,37,3.775e+17,1e+16,5.0,1000.0,optimized_2076edc1-3acd-414a-b2e6-284869d42a50.json,2076edc1-3acd-414a-b2e6-284869d42a50
greedy,100,1,100,30000,False,1,,,,,greedy_e8ac1907-f32a-49b3-ba2e-b6b38041aa07.json,e8ac1907-f32a-49b3-ba2e-b6b38041aa07
uniform,20,5,80,150000,False,4,,,,,uniform_317f7662-5c18-49ee-93ba-bf3bb02f6f94.json,317f7662-5c18-49ee-93ba-bf3bb02f6f94
greedy,100,1,100,30000,False,1,,,,,greedy_0e5e415a-3efc-42a9-9c29-cc3a3d3bd31c.json,0e5e415a-3efc-42a9-9c29-cc3a3d3bd31c
optimized,100,1,0,30000,False,37,3.775e+17,2.55e+17,5.0,1000.0,optimized_cd882f6f-85b1-46cf-94cf-e0104d5d6762.json,cd882f6f-85b1-46cf-94cf-e0104d5d6762
greedy,100,1,100,30000,False,1,,,,,greedy_d7fc93ac-72e1-4f1e-bb05-eb9817da30e9.json,d7fc93ac-72e1-4f1e-bb05-eb9817da30e9
uniform,20,5,80,150000,False,4,0.3775,0.255,177.0,10000000.0,uniform_1c16b58b-88d4-43fb-b60b-3c1da2d9def7.json,1c16b58b-88d4-43fb-b60b-3c1da2d9def7
optimized,100,1,0,30000,False,50,5e+17,1.325e+17,5.0,10000.0,optimized_18ec5b23-f527-4168-86cd-b1d0b53b615c.json,18ec5b23-f527-4168-86cd-b1d0b53b615c
optimized,100,1,200,30000,False,13,1.325e+17,2.55e+17,1.0,100000.0,optimized_a06e281d-5b3e-4bf2-8c40-5fa0d9957c18.json,a06e281d-5b3e-4bf2-8c40-5fa0d9957c18
uniform,20,5,80,150000,False,4,0.255,0.01,31.0,10000.0,uniform_8a821770-00fa-427e-b527-1e474101f37a.json,8a821770-00fa-427e-b527-1e474101f37a
greedy,100,1,100,30000,False,37,3.775e+17,2.55e+17,1000.0,10000000.0,greedy_62c4eef7-425b-410e-9e9b-88e92f969cc0.json,62c4eef7-425b-410e-9e9b-88e92f969cc0
greedy,100,1,100,30000,False,1,,,,,greedy_a45e9512-f680-4bd7-9ca6-c4f3f815be16.json,a45e9512-f680-4bd7-9ca6-c4f3f815be16
optimized,100,1,200,30000,False,1,,,,,optimized_8c73571e-3831-4105-8327-eeb23ffd8f03.json,8c73571e-3831-4105-8327-eeb23ffd8f03
